BASE_YM,CTNP_NM,SGGU_NM,TRDAR_NM,MLE_Y20_BELO_SELG_AMNT,MLE_Y20_SELG_AMNT,MLE_Y30_SELG_AMNT,MLE_Y40_SELG_AMNT,MLE_Y50_SELG_AMNT,MLE_Y60_ANM_SELG_AMNT,WO_Y20_BELO_SELG_AMNT,WO_Y20_SELG_AMNT,WO_Y30_SELG_AMNT,WO_Y40_SELG_AMNT,WO_Y50_SELG_AMNT,WO_Y60_ANM_SELG_AMNT
202307,서울특별시,서초구,남부터미널역_3,0,66529632,327783389,500129796,367690385,284745342,0,31812119,159059040,211561249,148021305,115175156
202312,서울특별시,서초구,남부터미널역_3,1006649,64532392,237407854,329085484,416291100,233204946,501056,38288848,127694479,159167463,169505551,110128296
202405,서울특별시,동작구,보라매공원,1718165,220155493,996189133,1184728811,1037226158,578556240,1568388,180106023,764125044,910313086,772619509,438531586
202402,서울특별시,광진구,건대입구역_2,5674581,2024730311,2729163756,1263853840,1255613316,514142160,5688229,1537611150,2002946259,927079129,992316129,395162847
202402,서울특별시,강남구,청담역_2,164609,23304277,199869877,305838219,209222524,126048022,204407,12968577,130102987,230534327,117351257,94495331
202405,서울특별시,강남구,청담역_2,346683,25956478,277490100,401190439,423216945,164793322,327482,9207188,99288806,121667428,83791360,72499641
202309,서울특별시,영등포구,여의도역_1,3126807,1082061253,4877600013,6347217809,4741342533,1543283329,2459769,539367425,2013456758,2307215376,1703531708,641899211
202309,서울특별시,서초구,포이사거리_2,677869,177011069,687761524,800899408,635144108,412046064,368827,83743338,305939901,275619155,222331889,168897716
202402,서울특별시,서초구,포이사거리_2,173997,102963551,441061772,574466788,467094045,412560213,82896,53036388,237927005,286478221,246685798,162952607
202311,서울특별시,서대문구,신촌역_2,6485389,2360974229,2691703011,1718862245,2328693497,673791621,6345476,1707872766,1878218174,1155835937,1651560110,505640960
202404,서울특별시,종로구,종각역 젊음의거리,3844273,944569046,3805324275,3110219811,1801431394,608757773,2132446,486486374,1743074796,1229717835,735846094,270527083
202403,서울특별시,종로구,혜화역 대학로_1,2294547,319691965,885728205,610997428,522313710,254296158,3477614,426103926,1000227014,746585141,631905578,262570433
202312,서울특별시,구로구,구로기계공구상_2,608185,16244008,52104585,99350651,150323134,82914494,280219,10838468,27558802,57099330,75638612,46610031
202402,서울특별시,강남구,강남역_3,5140869,1717368231,4774197779,2353329910,1866950512,565726844,4737032,1330491347,3250523224,1486787044,1499176506,361353859
202406,서울특별시,구로구,가리봉시장(구로디지털오거리),0,21501151,174501272,110667749,168425906,72050297,0,12928061,62536411,45034307,46209613,30057150
202402,서울특별시,관악구,신림역_4,739143,379969907,1079340803,984771429,521921460,383199521,505311,171457820,466040048,264601088,228063326,189049532
202405,서울특별시,중구,남대문시장,268600,85814786,530009914,766063584,699095444,532648424,227414,60815247,375570407,526073891,440266736,424412354
202406,서울특별시,송파구,잠실역 롯데월드,0,10359452,54583600,51626287,29386427,9196212,0,11241210,49147190,49617479,28066776,8329498
202312,서울특별시,송파구,잠실역 롯데월드,0,17763908,73596204,78550786,25880148,13878667,0,19209017,76341772,68526883,23022238,12379024
202312,서울특별시,강남구,신사동가로수길_1,4093954,657602110,1563915018,989361645,575558850,280816185,4487975,562524004,1135662702,679138876,452294671,173832356
202308,서울특별시,강남구,청담역_1,0,20924147,173256168,699565392,329662170,44276398,0,8527040,36644590,42987056,38615075,19105848
202401,서울특별시,동대문구,신설동역_2,4415743,95054705,336692495,455257878,533899100,351486075,3703732,77488526,258622939,315786293,374398290,225673951
202307,서울특별시,강남구,압구정 로데오거리_1,4520,340699614,1473524332,2036814656,1328717174,379035679,4711,195870294,785721602,620300796,374423486,139413055
202403,서울특별시,강남구,압구정 로데오거리_1,0,285800432,1505928679,1676105201,1258017357,421868147,0,127022966,652062969,563589352,359923504,140630476
202405,서울특별시,서초구,방배역,2451200,151677427,597231702,682721102,806214190,430571874,2299137,121613434,431311261,504475527,608624692,336602322
202406,서울특별시,송파구,잠실역,502522,91730830,468764381,760346038,573030329,140563986,538191,67553439,307741271,448745961,329355470,104153027
202403,서울특별시,중구,을지로3가역_1,1386562,749431137,2609400390,1833694727,1260254336,716670091,934378,623741545,1793113770,1134004249,741430825,354438448
202308,서울특별시,금천구,가산디지털단지역_3,132907,973276936,2627533431,2039007898,1482606047,503699222,163270,512826824,1401278587,1045125248,678189717,254632824
202403,서울특별시,강남구,강남구청역_2,1219409,266328580,1300109649,1087545088,811485622,408677473,1265966,197644178,982924600,655754505,395160835,241269740
202403,서울특별시,동작구,노량진1동,0,222439099,1342033662,1147146059,1069170141,1097442001,0,110756663,671096726,569630373,550243203,604789787
202402,서울특별시,용산구,용산 전자상가_1,131304,114419460,522134448,586692924,364232366,183714736,146090,102299308,437654462,468559687,277396367,148687549
202312,서울특별시,강남구,선릉역_4,10653758,1132505890,4068637659,4621812658,3413697009,1035957286,10190294,537990633,1824123583,1983285125,1634919397,517924009
202401,서울특별시,용산구,한남오거리,148817,228829755,1046385818,908092238,558068901,267088430,135407,148436275,586283745,471614873,289010714,146658243
202403,서울특별시,양천구,목동사거리,0,32923293,99021781,151704930,136663626,100229554,0,19038721,66720067,107116181,101250033,72252522
202309,서울특별시,영등포구,영등포구청역,129008,393332948,1260933145,1021602464,856656126,483247096,151388,229560552,711755094,544375812,467734039,243232496
202401,서울특별시,동대문구,경동시장_2,0,19940957,119675008,147805853,265903435,338609179,0,12598825,66164161,83679751,120607192,180339172
202401,서울특별시,동대문구,장한평역_1,0,155896660,705494520,853131361,685525490,376471842,0,83803798,394878531,460366757,371151581,213305281
202310,서울특별시,동대문구,장한평역_1,0,210588955,792824136,827140686,619463335,321304768,0,112683748,400203064,414887513,321577229,175502893
202307,서울특별시,강남구,선정릉역_2,368479,101602836,389437730,553017458,406466631,95988619,238086,68142931,231949079,240477105,145582642,55502839
202405,서울특별시,강남구,선정릉역_2,172970,72998759,409916995,587129295,401438731,172980845,143456,46244265,252383415,286439754,195731423,70575020
202307,서울특별시,노원구,노원역_2,194382,109866744,346099127,357300543,359781098,244170002,350280,71406464,196538743,164864395,221553538,136904906
202310,서울특별시,영등포구,당산역_2,362225,237428314,776495040,498545477,432804987,235379126,180037,138541675,421539721,240415760,212927450,115068478
202307,서울특별시,종로구,경복궁역_1,870667,284069094,865016584,751909891,627697304,386455011,840289,248135367,711813808,569992071,500540370,294203834
202312,서울특별시,양천구,목동 현대백화점,6549840,119613088,404284022,819530881,860621204,291346691,5172596,89657981,287256153,596436138,602683701,206316415
202406,서울특별시,종로구,혜화역 대학로_3,2581570,669894575,1218852095,981679706,1090607861,467787331,2956227,657384861,1156963157,869426155,983436148,344495805
202308,서울특별시,중구,충무로역_1,142083,360184672,793742695,754962637,784887026,408060544,137264,227255346,492842488,439160456,434217589,219963144
202312,서울특별시,강남구,삼성역_2,531022,136050782,568289399,647854634,343683819,173201449,173241,48146305,202480385,215766259,108667004,58204258
202307,서울특별시,강남구,포이사거리,0,72763598,287348014,307083309,320957588,276549332,0,40968561,180842994,153477204,160100702,87676780
202309,서울특별시,강남구,학동사거리_2,42882,40046724,268725388,241582941,183453059,53933685,27677,21626807,147784641,137336340,100197102,56529557
202307,서울특별시,서초구,남부터미널역_2,728342,145437860,661591678,712782794,629078225,238179835,533293,80380781,276794850,329702539,247798861,124809034
202402,서울특별시,관악구,서울대입구역_3,1776432,1084267676,2233231363,1181737022,1086945305,621864156,1321041,752112989,1441433932,670022555,686910472,351556018
202401,서울특별시,노원구,등나무근린공원,0,5279217,16261345,18179823,31387542,9987637,0,5721042,14206188,20315212,29196751,8247989
202402,서울특별시,마포구,홍대입구역_1,198703,133764422,411360078,346665822,250016148,153631127,157030,95275089,278491742,207147042,153200291,80420467
202310,서울특별시,중구,시청역_1,230088,282891702,1251096972,2019431078,1537265604,412043001,249297,183840281,706939953,1065279240,795203634,275312413
202403,서울특별시,금천구,시흥3동,0,193947,11015382,15917642,42598625,30148733,0,81705,4354897,6546890,14072806,10533776
202401,서울특별시,성북구,미아사거리,0,3020440,14916504,20876599,13570860,8361259,0,3156856,14541108,16255544,9053986,5370617
202310,서울특별시,성북구,미아사거리,6,2363434,13736147,27777308,22535882,13908095,5,2336194,12947725,22519294,17454304,9144933
202403,서울특별시,서초구,사당역,160188,559427654,2048263858,1458930556,1440533981,1684577735,178344,353115445,1221707411,756272464,774631855,989293840
202405,서울특별시,구로구,구로중앙유통단지,36,19764497,129722862,291945005,312094365,323993643,32,6002439,34177693,69880614,77870016,74885262
202401,서울특별시,영등포구,여의도역_2,871486,410123864,2729287448,3157153649,2097276518,567731537,735210,205426466,1220033788,1242336244,774059234,210715327
202404,서울특별시,성동구,장안평 중고차시장골목,0,20282733,97178500,70253189,85368676,95539381,0,12526362,54287341,49129980,46985005,65140610
202310,서울특별시,종로구,종로3가역_3,4,104921307,208191253,100013643,119138830,60774335,4,126649121,244735265,121563602,109674540,43278188
202312,서울특별시,중구,약수역,0,105076947,366215284,378774550,356677082,259116021,0,51470049,189069023,198106583,200305255,156235879
202311,서울특별시,강남구,역삼역_4,83456,472387604,2076707373,2817701685,1621318609,457035570,63738,253619456,810273459,846190502,428728893,159205801
202406,서울특별시,강남구,선릉역_2,747062,262969416,1585093295,2070422353,1498629887,728806948,510520,130969260,696397576,766689588,539327457,326457955
202401,서울특별시,강남구,선릉역_2,502220,268806502,1652847555,2246851011,1754204136,772811596,632496,127278597,714485171,880880669,654351708,338965319
202308,서울특별시,강남구,선릉역_2,127397,340074830,1684598299,2270833878,1634052849,829559392,107334,182261887,751964055,869552511,606172288,351173113
202404,서울특별시,노원구,노원역_3,10725645,1096331175,2597873104,2224148805,2254456907,1055658530,11830905,814296813,1811922988,1604398818,1627432143,742928017
202406,서울특별시,노원구,노원역_3,13041312,1083965823,2590016233,2150548429,2138147161,1081166764,12298312,852948511,1944424544,1633654226,1603699931,748485546
202312,서울특별시,종로구,서대문역_1,167649,32012480,80143620,185959603,203257191,88193095,113686,21582916,75431203,173110805,191379684,68708378
202401,서울특별시,종로구,서대문역_1,77758,9870260,81982546,161402309,158893099,59220528,110054,11481387,79381504,143254156,156056024,63581040
202307,서울특별시,종로구,종로3가역_1,959575,324822573,1201220389,1243350750,1099696980,926524016,869581,155359397,520824027,460221634,435803714,383315857
202406,서울특별시,강남구,도산공원사거리_1,731427,105288511,883810028,1416669005,1061219979,368396020,545724,45374971,432776459,567034800,419576853,167675156
202404,서울특별시,강남구,도산공원사거리_1,0,91261221,725070742,1315768504,950537476,406987572,0,50453870,322965689,465483651,311244347,140584427
202403,서울특별시,강남구,선정릉역_1,0,33730406,117313735,212960830,191737141,195432529,0,20118145,67103343,126256031,115984582,105061625
202307,서울특별시,강남구,선정릉역_1,0,22671251,235789702,226405887,155299406,138155188,0,13428399,137179090,127719875,100340140,90906608
202311,서울특별시,금천구,시흥1동,1677170,405912866,961554479,1057790293,1062472633,829409126,2569297,272286229,647453767,642467279,650716186,501672926
202309,서울특별시,광진구,구의역,606904,557271761,1487684206,1171856923,1109745512,584520243,392613,311261264,835694428,593047046,653772492,398894338
